id,applicant,pid,status
4377,0101109,4377,1
4378,0101109,4378,1
4379,0101109,4379,1
4380,0101109,4380,1
4381,0101109,4381,1
4382,0101109,4382,1
4383,0101109,4383,1
4384,0101109,4384,1
4385,0101109,4385,1
4386,0101109,4386,1
4387,0101109,4387,1
4388,0101109,4388,1
4389,0101109,4389,1
4390,0101109,4390,1
4391,0101109,4391,1
4392,0101109,4392,1
4393,0101109,4393,1
4394,0101109,4394,1
4395,0101109,4395,1
4396,0101109,4396,1
4397,0101109,4397,1
4398,0101109,4398,1
4399,0101109,4399,1
4400,0201110,4400,1
4401,0201110,4401,1
4402,0201110,4402,1
4403,0201110,4403,1
4404,0201110,4404,1
4405,0201110,4405,1
4406,0201110,4406,1
4407,0201110,4407,1
4408,0201110,4408,1
4409,0201110,4409,1
4410,0201110,4410,1
4411,0201110,4411,1
4412,0201110,4412,1
4413,0201110,4413,1
4414,0201110,4414,1
4415,0201110,4415,1
4416,0201110,4416,1
4417,0201110,4417,1
4418,0201110,4418,1
4419,0201110,4419,1
4420,0201110,4420,1
4421,0201110,4421,1
4422,0201110,4422,1
4423,0201110,4423,1
4424,0201110,4424,1
4425,0201110,4425,1
4426,0201110,4426,1
4427,0201110,4427,1
4428,0201110,4428,1
4429,0201110,4429,1
4430,0201110,4430,1
4431,0201110,4431,1
4432,0201110,4432,1
4433,0201110,4433,1
4434,0201110,4434,1
4435,0201110,4435,1
4436,0201110,4436,1
4437,0201110,4437,1
4438,0201110,4438,1
4439,0201110,4439,1
4440,0301111,4440,1
4441,0301111,4441,1
4442,0301111,4442,1
4443,0301111,4443,1
4444,0301111,4444,1
4445,0301111,4445,1
4446,0301111,4446,1
4447,0301111,4447,1
4448,0301111,4448,1
4449,0301111,4449,1
4450,0301111,4450,1
4451,0301111,4451,1
4452,0301111,4452,1
4453,0301111,4453,1
4454,0301111,4454,1
4455,0301111,4455,1
4456,0301111,4456,1
4457,0301111,4457,1
4458,0301111,4458,1
4459,0301111,4459,1
4460,0301111,4460,1
4461,0301111,4461,1
4462,0301111,4462,1
4463,0301111,4463,1
4464,0301111,4464,1
4465,0301111,4465,1
4466,0301111,4466,1
4467,0301111,4467,1
4468,0301111,4468,1
4469,0301111,4469,1
4470,0301111,4470,1
4471,0301111,4471,1
4472,0301111,4472,1
4473,0301111,4473,1
4474,0301111,4474,1
4475,0301111,4475,1
4476,0301111,4476,1
4477,0301111,4477,1
4478,0301111,4478,1
4479,0301111,4479,1
4480,0401112,4480,1
4481,0401112,4481,1
4482,0401112,4482,1
4483,0401112,4483,1
4484,0401112,4484,1
4485,0401112,4485,1
4486,0401112,4486,1
4487,0401112,4487,1
4488,0401112,4488,1
4489,0401112,4489,1
4490,0401112,4490,1
4491,0401112,4491,1
4492,0401112,4492,1
4493,0401112,4493,1
4494,0401112,4494,1
4495,0401112,4495,1
4496,0401112,4496,1
4497,0401112,4497,1
4498,0401112,4498,1
4499,0401112,4499,1
4500,0401112,4500,1
4501,0401112,4501,1
4502,0401112,4502,1
4503,0401112,4503,1
4504,0401112,4504,1
4505,0401112,4505,1
4506,0401112,4506,1
4507,0401112,4507,1
4508,0401112,4508,1
4509,0401112,4509,1
4510,0401112,4510,1
4511,0401112,4511,1
4512,0401112,4512,1
4513,0401112,4513,1
4514,0401112,4514,1
4515,0401112,4515,1
4516,0401112,4516,1
4517,0401112,4517,1
4518,0401112,4518,1
4519,0401112,4519,1
4520,0501113,4520,1
4521,0501113,4521,1
4522,0501113,4522,1
4523,0501113,4523,1
4524,0501113,4524,1
4525,0501113,4525,1
4526,0501113,4526,1
4527,0501113,4527,1
4528,0501113,4528,1
4529,0501113,4529,1
4530,0501113,4530,1
4531,0501113,4531,1
4532,0501113,4532,1
4533,0501113,4533,1
4534,0501113,4534,1
4535,0501113,4535,1
4536,0501113,4536,1
4537,0501113,4537,1
4538,0501113,4538,1
4539,0501113,4539,1
4540,0501113,4540,1
4541,0501113,4541,1
4542,0501113,4542,1
4543,0501113,4543,1
4544,0501113,4544,1
4545,0501113,4545,1
4546,0501113,4546,1
4547,0501113,4547,1
4548,0501113,4548,1
4549,0501113,4549,1
4550,0501113,4550,1
4551,0501113,4551,1
4552,0501113,4552,1
4553,0501113,4553,1
4554,0501113,4554,1
4555,0501113,4555,1
4556,0501113,4556,1
4557,0501113,4557,1
4558,0501113,4558,1
4559,0501113,4559,1
4560,0001114,4560,1
4561,0001114,4561,1
4562,0001114,4562,1
4563,0001114,4563,1
4564,0001114,4564,1
4565,0001114,4565,1
4566,0001114,4566,1
4567,0001114,4567,1
4568,0001114,4568,1
4569,0001114,4569,1
4570,0001114,4570,1
4571,0001114,4571,1
4572,0001114,4572,1
4573,0001114,4573,1
4574,0001114,4574,1
4575,0001114,4575,1
4576,0001114,4576,1
4577,0001114,4577,1
4578,0001114,4578,1
4579,0001114,4579,1
4580,0001114,4580,1
4581,0001114,4581,1
4582,0001114,4582,1
4583,0001114,4583,1
4584,0001114,4584,1
4585,0001114,4585,1
4586,0001114,4586,1
4587,0001114,4587,1
4588,0001114,4588,1
4589,0001114,4589,1
4590,0001114,4590,1
4591,0001114,4591,1
4592,0001114,4592,1
4593,0001114,4593,1
4594,0001114,4594,1
4595,0001114,4595,1
4596,0001114,4596,1
4597,0001114,4597,1
4598,0001114,4598,1
4599,0001114,4599,1
4600,0101115,4600,1
4601,0101115,4601,1
4602,0101115,4602,1
4603,0101115,4603,1
4604,0101115,4604,1
4605,0101115,4605,1
4606,0101115,4606,1
4607,0101115,4607,1
4608,0101115,4608,1
4609,0101115,4609,1
4610,0101115,4610,1
4611,0101115,4611,1
4612,0101115,4612,1
4613,0101115,4613,1
4614,0101115,4614,1
4615,0101115,4615,1
4616,0101115,4616,1
4617,0101115,4617,1
4618,0101115,4618,1
4619,0101115,4619,1
4620,0101115,4620,1
4621,0101115,4621,1
4622,0101115,4622,1
4623,0101115,4623,1
4624,0101115,4624,1
4625,0101115,4625,1
4626,0101115,4626,1
4627,0101115,4627,1
4628,0101115,4628,1
4629,0101115,4629,1
4630,0101115,4630,1
4631,0101115,4631,1
4632,0101115,4632,1
4633,0101115,4633,1
4634,0101115,4634,1
4635,0101115,4635,1
4636,0101115,4636,1
4637,0101115,4637,1
4638,0101115,4638,1
4639,0101115,4639,1
4640,0201116,4640,1
4641,0201116,4641,1
4642,0201116,4642,1
4643,0201116,4643,1
4644,0201116,4644,1
4645,0201116,4645,1
4646,0201116,4646,1
4647,0201116,4647,1
4648,0201116,4648,1
4649,0201116,4649,1
4650,0201116,4650,1
4651,0201116,4651,1
4652,0201116,4652,1
4653,0201116,4653,1
4654,0201116,4654,1
4655,0201116,4655,1
4656,0201116,4656,1
4657,0201116,4657,1
4658,0201116,4658,1
4659,0201116,4659,1
4660,0201116,4660,1
4661,0201116,4661,1
4662,0201116,4662,1
4663,0201116,4663,1
4664,0201116,4664,1
4665,0201116,4665,1
4666,0201116,4666,1
4667,0201116,4667,1
4668,0201116,4668,1
4669,0201116,4669,1
4670,0201116,4670,1
4671,0201116,4671,1
4672,0201116,4672,1
4673,0201116,4673,1
4674,0201116,4674,1
4675,0201116,4675,1
4676,0201116,4676,1
4677,0201116,4677,1
4678,0201116,4678,1
4679,0201116,4679,1
4680,0301117,4680,1
4681,0301117,4681,1
4682,0301117,4682,1
4683,0301117,4683,1
4684,0301117,4684,1
4685,0301117,4685,1
4686,0301117,4686,1
4687,0301117,4687,1
4688,0301117,4688,1
4689,0301117,4689,1
4690,0301117,4690,1
4691,0301117,4691,1
4692,0301117,4692,1
4693,0301117,4693,1
4694,0301117,4694,1
4695,0301117,4695,1
4696,0301117,4696,1
4697,0301117,4697,1
4698,0301117,4698,1
4699,0301117,4699,1
4700,0301117,4700,1
4701,0301117,4701,1
4702,0301117,4702,1
4703,0301117,4703,1
4704,0301117,4704,1
4705,0301117,4705,1
4706,0301117,4706,1
4707,0301117,4707,1
4708,0301117,4708,1
4709,0301117,4709,1
4710,0301117,4710,1
4711,0301117,4711,1
4712,0301117,4712,1
4713,0301117,4713,1
4714,0301117,4714,1
4715,0301117,4715,1
4716,0301117,4716,1
4717,0301117,4717,1
4718,0301117,4718,1
4719,0301117,4719,1
4720,0401118,4720,1
4721,0401118,4721,1
4722,0401118,4722,1
4723,0401118,4723,1
4724,0401118,4724,1
4725,0401118,4725,1
4726,0401118,4726,1
4727,0401118,4727,1
4728,0401118,4728,1
4729,0401118,4729,1
4730,0401118,4730,1
4731,0401118,4731,1
4732,0401118,4732,1
4733,0401118,4733,1
4734,0401118,4734,1
4735,0401118,4735,1
4736,0401118,4736,1
4737,0401118,4737,1
4738,0401118,4738,1
4739,0401118,4739,1
4740,0401118,4740,1
4741,0401118,4741,1
4742,0401118,4742,1
4743,0401118,4743,1
4744,0401118,4744,1
4745,0401118,4745,1
4746,0401118,4746,1
4747,0401118,4747,1
4748,0401118,4748,1
4749,0401118,4749,1
4750,0401118,4750,1
4751,0401118,4751,1
4752,0401118,4752,1
4753,0401118,4753,1
4754,0401118,4754,1
4755,0401118,4755,1
4756,0401118,4756,1
4757,0401118,4757,1
4758,0401118,4758,1
4759,0401118,4759,1
4760,0501119,4760,1
4761,0501119,4761,1
4762,0501119,4762,1
4763,0501119,4763,1
4764,0501119,4764,1
4765,0501119,4765,1
4766,0501119,4766,1
4767,0501119,4767,1
4768,0501119,4768,1
4769,0501119,4769,1
4770,0501119,4770,1
4771,0501119,4771,1
4772,0501119,4772,1
4773,0501119,4773,1
4774,0501119,4774,1
4775,0501119,4775,1
4776,0501119,4776,1
4777,0501119,4777,1
4778,0501119,4778,1
4779,0501119,4779,1
4780,0501119,4780,1
4781,0501119,4781,1
4782,0501119,4782,1
4783,0501119,4783,1
4784,0501119,4784,1
4785,0501119,4785,1
4786,0501119,4786,1
4787,0501119,4787,1
4788,0501119,4788,1
4789,0501119,4789,1
4790,0501119,4790,1
4791,0501119,4791,1
4792,0501119,4792,1
4793,0501119,4793,1
4794,0501119,4794,1
4795,0501119,4795,1
4796,0501119,4796,1
4797,0501119,4797,1
4798,0501119,4798,1
4799,0501119,4799,1
4800,0001120,4800,1
4801,0001120,4801,1
4802,0001120,4802,1
4803,0001120,4803,1
4804,0001120,4804,1
4805,0001120,4805,1
4806,0001120,4806,1
4807,0001120,4807,1
4808,0001120,4808,1
4809,0001120,4809,1
4810,0001120,4810,1
4811,0001120,4811,1
4812,0001120,4812,1
4813,0001120,4813,1
4814,0001120,4814,1
4815,0001120,4815,1
4816,0001120,4816,1
4817,0001120,4817,1
4818,0001120,4818,1
4819,0001120,4819,1
4820,0001120,4820,1
4821,0001120,4821,1
4822,0001120,4822,1
4823,0001120,4823,1
4824,0001120,4824,1
4825,0001120,4825,1
4826,0001120,4826,1
4827,0001120,4827,1
4828,0001120,4828,1
4829,0001120,4829,1
4830,0001120,4830,1
4831,0001120,4831,1
4832,0001120,4832,1
4833,0001120,4833,1
4834,0001120,4834,1
4835,0001120,4835,1
4836,0001120,4836,1
4837,0001120,4837,1
4838,0001120,4838,1
4839,0001120,4839,1
4840,0101121,4840,1
4841,0101121,4841,1
4842,0101121,4842,1
4843,0101121,4843,1
4844,0101121,4844,1
4845,0101121,4845,1
4846,0101121,4846,1
4847,0101121,4847,1
4848,0101121,4848,1
4849,0101121,4849,1
4850,0101121,4850,1
4851,0101121,4851,1
4852,0101121,4852,1
4853,0101121,4853,1
4854,0101121,4854,1
4855,0101121,4855,1
4856,0101121,4856,1
4857,0101121,4857,1
4858,0101121,4858,1
4859,0101121,4859,1
4860,0101121,4860,1
4861,0101121,4861,1
4862,0101121,4862,1
4863,0101121,4863,1
4864,0101121,4864,1
4865,0101121,4865,1
4866,0101121,4866,1
4867,0101121,4867,1
4868,0101121,4868,1
4869,0101121,4869,1
4870,0101121,4870,1
4871,0101121,4871,1
4872,0101121,4872,1
4873,0101121,4873,1
4874,0101121,4874,1
4875,0101121,4875,1
4876,0101121,4876,1
4877,0101121,4877,1
4878,0101121,4878,1
4879,0101121,4879,1
4880,0201122,4880,1
4881,0201122,4881,1
4882,0201122,4882,1
4883,0201122,4883,1
4884,0201122,4884,1
4885,0201122,4885,1
4886,0201122,4886,1
4887,0201122,4887,1
4888,0201122,4888,1
4889,0201122,4889,1
4890,0201122,4890,1
4891,0201122,4891,1
4892,0201122,4892,1
4893,0201122,4893,1
4894,0201122,4894,1
4895,0201122,4895,1
4896,0201122,4896,1
4897,0201122,4897,1
4898,0201122,4898,1
4899,0201122,4899,1
4900,0201122,4900,1
4901,0201122,4901,1
4902,0201122,4902,1
4903,0201122,4903,1
4904,0201122,4904,1
4905,0201122,4905,1
4906,0201122,4906,1
4907,0201122,4907,1
4908,0201122,4908,1
4909,0201122,4909,1
4910,0201122,4910,1
4911,0201122,4911,1
4912,0201122,4912,1
4913,0201122,4913,1
4914,0201122,4914,1
4915,0201122,4915,1
4916,0201122,4916,1
4917,0201122,4917,1
4918,0201122,4918,1
4919,0201122,4919,1
4920,0301123,4920,1
4921,0301123,4921,1
4922,0301123,4922,1
4923,0301123,4923,1
4924,0301123,4924,1
4925,0301123,4925,1
4926,0301123,4926,1
4927,0301123,4927,1
4928,0301123,4928,1
4929,0301123,4929,1
4930,0301123,4930,1
4931,0301123,4931,1
4932,0301123,4932,1
4933,0301123,4933,1
4934,0301123,4934,1
4935,0301123,4935,1
4936,0301123,4936,1
4937,0301123,4937,1
4938,0301123,4938,1
4939,0301123,4939,1
4940,0301123,4940,1
4941,0301123,4941,1
4942,0301123,4942,1
4943,0301123,4943,1
4944,0301123,4944,1
4945,0301123,4945,1
4946,0301123,4946,1
4947,0301123,4947,1
4948,0301123,4948,1
4949,0301123,4949,1
4950,0301123,4950,1
4951,0301123,4951,1
4952,0301123,4952,1
4953,0301123,4953,1
4954,0301123,4954,1
4955,0301123,4955,1
4956,0301123,4956,1
4957,0301123,4957,1
4958,0301123,4958,1
4959,0301123,4959,1
4960,0401124,4960,1
4961,0401124,4961,1
4962,0401124,4962,1
4963,0401124,4963,1
4964,0401124,4964,1
4965,0401124,4965,1
4966,0401124,4966,1
4967,0401124,4967,1
4968,0401124,4968,1
4969,0401124,4969,1
4970,0401124,4970,1
4971,0401124,4971,1
4972,0401124,4972,1
4973,0401124,4973,1
4974,0401124,4974,1
4975,0401124,4975,1
4976,0401124,4976,1
4977,0401124,4977,1
4978,0401124,4978,1
4979,0401124,4979,1
4980,0401124,4980,1
4981,0401124,4981,1
4982,0401124,4982,1
4983,0401124,4983,1
4984,0401124,4984,1
4985,0401124,4985,1
4986,0401124,4986,1
4987,0401124,4987,1
4988,0401124,4988,1
4989,0401124,4989,1
4990,0401124,4990,1
4991,0401124,4991,1
4992,0401124,4992,1
4993,0401124,4993,1
4994,0401124,4994,1
4995,0401124,4995,1
4996,0401124,4996,1
4997,0401124,4997,1
4998,0401124,4998,1
4999,0401124,4999,1
5000,0501125,5000,1
5001,0501125,5001,1
5002,0501125,5002,1
5003,0501125,5003,1
5004,0501125,5004,1
5005,0501125,5005,1
5006,0501125,5006,1
5007,0501125,5007,1
5008,0501125,5008,1
5009,0501125,5009,1
5010,0501125,5010,1
5011,0501125,5011,1
5012,0501125,5012,1
5013,0501125,5013,1
5014,0501125,5014,1
5015,0501125,5015,1
5016,0501125,5016,1
5017,0501125,5017,1
5018,0501125,5018,1
5019,0501125,5019,1
5020,0501125,5020,1
5021,0501125,5021,1
5022,0501125,5022,1
5023,0501125,5023,1
5024,0501125,5024,1
5025,0501125,5025,1
5026,0501125,5026,1
5027,0501125,5027,1
5028,0501125,5028,1
5029,0501125,5029,1
5030,0501125,5030,1
5031,0501125,5031,1
5032,0501125,5032,1
5033,0501125,5033,1
5034,0501125,5034,1
5035,0501125,5035,1
5036,0501125,5036,1
5037,0501125,5037,1
5038,0501125,5038,1
5039,0501125,5039,1
5040,0001126,5040,1
5041,0001126,5041,1
5042,0001126,5042,1
5043,0001126,5043,1
5044,0001126,5044,1
5045,0001126,5045,1
5046,0001126,5046,1
5047,0001126,5047,1
5048,0001126,5048,1
5049,0001126,5049,1
5050,0001126,5050,1
5051,0001126,5051,1
5052,0001126,5052,1
5053,0001126,5053,1
5054,0001126,5054,1
5055,0001126,5055,1
5056,0001126,5056,1
5057,0001126,5057,1
5058,0001126,5058,1
5059,0001126,5059,1
5060,0001126,5060,1
5061,0001126,5061,1
5062,0001126,5062,1
5063,0001126,5063,1
5064,0001126,5064,1
5065,0001126,5065,1
5066,0001126,5066,1
5067,0001126,5067,1
5068,0001126,5068,1
5069,0001126,5069,1
5070,0001126,5070,1
5071,0001126,5071,1
5072,0001126,5072,1
5073,0001126,5073,1
5074,0001126,5074,1
5075,0001126,5075,1
5076,0001126,5076,1
5077,0001126,5077,1
5078,0001126,5078,1
5079,0001126,5079,1
5080,0101127,5080,1
5081,0101127,5081,1
5082,0101127,5082,1
5083,0101127,5083,1
5084,0101127,5084,1
5085,0101127,5085,1
5086,0101127,5086,1
5087,0101127,5087,1
5088,0101127,5088,1
5089,0101127,5089,1
5090,0101127,5090,1
5091,0101127,5091,1
5092,0101127,5092,1
5093,0101127,5093,1
5094,0101127,5094,1
5095,0101127,5095,1
5096,0101127,5096,1
5097,0101127,5097,1
5098,0101127,5098,1
5099,0101127,5099,1
5100,0101127,5100,1
5101,0101127,5101,1
5102,0101127,5102,1
5103,0101127,5103,1
5104,0101127,5104,1
5105,0101127,5105,1
5106,0101127,5106,1
5107,0101127,5107,1
5108,0101127,5108,1
5109,0101127,5109,1
5110,0101127,5110,1
5111,0101127,5111,1
5112,0101127,5112,1
5113,0101127,5113,1
5114,0101127,5114,1
5115,0101127,5115,1
5116,0101127,5116,1
5117,0101127,5117,1
5118,0101127,5118,1
5119,0101127,5119,1
5120,0201128,5120,1
5121,0201128,5121,1
5122,0201128,5122,1
5123,0201128,5123,1
5124,0201128,5124,1
5125,0201128,5125,1
5126,0201128,5126,1
5127,0201128,5127,1
5128,0201128,5128,1
5129,0201128,5129,1
5130,0201128,5130,1
5131,0201128,5131,1
5132,0201128,5132,1
5133,0201128,5133,1
5134,0201128,5134,1
5135,0201128,5135,1
5136,0201128,5136,1
5137,0201128,5137,1
5138,0201128,5138,1
5139,0201128,5139,1
5140,0201128,5140,1
5141,0201128,5141,1
5142,0201128,5142,1
5143,0201128,5143,1
5144,0201128,5144,1
5145,0201128,5145,1
5146,0201128,5146,1
5147,0201128,5147,1
5148,0201128,5148,1
5149,0201128,5149,1
5150,0201128,5150,1
5151,0201128,5151,1
5152,0201128,5152,1
5153,0201128,5153,1
5154,0201128,5154,1
5155,0201128,5155,1
5156,0201128,5156,1
5157,0201128,5157,1
5158,0201128,5158,1
5159,0201128,5159,1
5160,0301129,5160,1
5161,0301129,5161,1
5162,0301129,5162,1
5163,0301129,5163,1
5164,0301129,5164,1
5165,0301129,5165,1
5166,0301129,5166,1
5167,0301129,5167,1
5168,0301129,5168,1
5169,0301129,5169,1
5170,0301129,5170,1
5171,0301129,5171,1
5172,0301129,5172,1
5173,0301129,5173,1
5174,0301129,5174,1
5175,0301129,5175,1
5176,0301129,5176,1
5177,0301129,5177,1
5178,0301129,5178,1
5179,0301129,5179,1
5180,0301129,5180,1
5181,0301129,5181,1
5182,0301129,5182,1
5183,0301129,5183,1
5184,0301129,5184,1
5185,0301129,5185,1
5186,0301129,5186,1
5187,0301129,5187,1
5188,0301129,5188,1
5189,0301129,5189,1
5190,0301129,5190,1
5191,0301129,5191,1
5192,0301129,5192,1
5193,0301129,5193,1
5194,0301129,5194,1
5195,0301129,5195,1
5196,0301129,5196,1
5197,0301129,5197,1
5198,0301129,5198,1
5199,0301129,5199,1
5200,0401130,5200,1
5201,0401130,5201,1
5202,0401130,5202,1
5203,0401130,5203,1
5204,0401130,5204,1
5205,0401130,5205,1
5206,0401130,5206,1
5207,0401130,5207,1
5208,0401130,5208,1
5209,0401130,5209,1
5210,0401130,5210,1
5211,0401130,5211,1
5212,0401130,5212,1
5213,0401130,5213,1
5214,0401130,5214,1
5215,0401130,5215,1
5216,0401130,5216,1
5217,0401130,5217,1
5218,0401130,5218,1
5219,0401130,5219,1
5220,0401130,5220,1
5221,0401130,5221,1
5222,0401130,5222,1
5223,0401130,5223,1
5224,0401130,5224,1
5225,0401130,5225,1
5226,0401130,5226,1
5227,0401130,5227,1
5228,0401130,5228,1
5229,0401130,5229,1
5230,0401130,5230,1
5231,0401130,5231,1
5232,0401130,5232,1
5233,0401130,5233,1
5234,0401130,5234,1
5235,0401130,5235,1
5236,0401130,5236,1
5237,0401130,5237,1
5238,0401130,5238,1
5239,0401130,5239,1
5240,0501131,5240,1
5241,0501131,5241,1
5242,0501131,5242,1
5243,0501131,5243,1
5244,0501131,5244,1
5245,0501131,5245,1
5246,0501131,5246,1
5247,0501131,5247,1
5248,0501131,5248,1
5249,0501131,5249,1
5250,0501131,5250,1
5251,0501131,5251,1
5252,0501131,5252,1
5253,0501131,5253,1
5254,0501131,5254,1
5255,0501131,5255,1
5256,0501131,5256,1
5257,0501131,5257,1
5258,0501131,5258,1
5259,0501131,5259,1
5260,0501131,5260,1
5261,0501131,5261,1
5262,0501131,5262,1
5263,0501131,5263,1
5264,0501131,5264,1
5265,0501131,5265,1
5266,0501131,5266,1
5267,0501131,5267,1
5268,0501131,5268,1
5269,0501131,5269,1
5270,0501131,5270,1
5271,0501131,5271,1
5272,0501131,5272,1
5273,0501131,5273,1
5274,0501131,5274,1
5275,0501131,5275,1
5276,0501131,5276,1
5277,0501131,5277,1
5278,0501131,5278,1
5279,0501131,5279,1
5280,0001132,5280,1
5281,0001132,5281,1
5282,0001132,5282,1
5283,0001132,5283,1
5284,0001132,5284,1
5285,0001132,5285,1
5286,0001132,5286,1
5287,0001132,5287,1
5288,0001132,5288,1
5289,0001132,5289,1
5290,0001132,5290,1
5291,0001132,5291,1
5292,0001132,5292,1
5293,0001132,5293,1
5294,0001132,5294,1
5295,0001132,5295,1
5296,0001132,5296,1
5297,0001132,5297,1
5298,0001132,5298,1
5299,0001132,5299,1
5300,0001132,5300,1
5301,0001132,5301,1
5302,0001132,5302,1
5303,0001132,5303,1
5304,0001132,5304,1
5305,0001132,5305,1
5306,0001132,5306,1
5307,0001132,5307,1
5308,0001132,5308,1
5309,0001132,5309,1
5310,0001132,5310,1
5311,0001132,5311,1
5312,0001132,5312,1
5313,0001132,5313,1
5314,0001132,5314,1
5315,0001132,5315,1
5316,0001132,5316,1
5317,0001132,5317,1
5318,0001132,5318,1
5319,0001132,5319,1
5320,0101133,5320,1
5321,0101133,5321,1
5322,0101133,5322,1
5323,0101133,5323,1
5324,0101133,5324,1
5325,0101133,5325,1
5326,0101133,5326,1
5327,0101133,5327,1
5328,0101133,5328,1
5329,0101133,5329,1
5330,0101133,5330,1
5331,0101133,5331,1
5332,0101133,5332,1
5333,0101133,5333,1
5334,0101133,5334,1
5335,0101133,5335,1
5336,0101133,5336,1
5337,0101133,5337,1
5338,0101133,5338,1
5339,0101133,5339,1
5340,0101133,5340,1
5341,0101133,5341,1
5342,0101133,5342,1
5343,0101133,5343,1
5344,0101133,5344,1
5345,0101133,5345,1
5346,0101133,5346,1
5347,0101133,5347,1
5348,0101133,5348,1
5349,0101133,5349,1
5350,0101133,5350,1
5351,0101133,5351,1
5352,0101133,5352,1
5353,0101133,5353,1
5354,0101133,5354,1
5355,0101133,5355,1
5356,0101133,5356,1
5357,0101133,5357,1
5358,0101133,5358,1
5359,0101133,5359,1
5360,0201134,5360,1
5361,0201134,5361,1
5362,0201134,5362,1
5363,0201134,5363,1
5364,0201134,5364,1
5365,0201134,5365,1
5366,0201134,5366,1
5367,0201134,5367,1
5368,0201134,5368,1
5369,0201134,5369,1
5370,0201134,5370,1
5371,0201134,5371,1
5372,0201134,5372,1
5373,0201134,5373,1
5374,0201134,5374,1
5375,0201134,5375,1
5376,0201134,5376,1
5377,0201134,5377,1
5378,0201134,5378,1
5379,0201134,5379,1
5380,0201134,5380,1
5381,0201134,5381,1
5382,0201134,5382,1
5383,0201134,5383,1
5384,0201134,5384,1
5385,0201134,5385,1
5386,0201134,5386,1
5387,0201134,5387,1
5388,0201134,5388,1
5389,0201134,5389,1
5390,0201134,5390,1
5391,0201134,5391,1
5392,0201134,5392,1
5393,0201134,5393,1
5394,0201134,5394,1
5395,0201134,5395,1
5396,0201134,5396,1
5397,0201134,5397,1
5398,0201134,5398,1
5399,0201134,5399,1
5400,0301135,5400,1
5401,0301135,5401,1
5402,0301135,5402,1
5403,0301135,5403,1
5404,0301135,5404,1
5405,0301135,5405,1
5406,0301135,5406,1
5407,0301135,5407,1
5408,0301135,5408,1
5409,0301135,5409,1
5410,0301135,5410,1
5411,0301135,5411,1
5412,0301135,5412,1
5413,0301135,5413,1
5414,0301135,5414,1
5415,0301135,5415,1
5416,0301135,5416,1
5417,0301135,5417,1
5418,0301135,5418,1
5419,0301135,5419,1
5420,0301135,5420,1
5421,0301135,5421,1
5422,0301135,5422,1
5423,0301135,5423,1
5424,0301135,5424,1
5425,0301135,5425,1
5426,0301135,5426,1
5427,0301135,5427,1
5428,0301135,5428,1
5429,0301135,5429,1
5430,0301135,5430,1
5431,0301135,5431,1
5432,0301135,5432,1
5433,0301135,5433,1
5434,0301135,5434,1
5435,0301135,5435,1
5436,0301135,5436,1
5437,0301135,5437,1
5438,0301135,5438,1
5439,0301135,5439,1
5440,0401136,5440,1
5441,0401136,5441,1
5442,0401136,5442,1
5443,0401136,5443,1
5444,0401136,5444,1
5445,0401136,5445,1
5446,0401136,5446,1
5447,0401136,5447,1
5448,0401136,5448,1
5449,0401136,5449,1
5450,0401136,5450,1
5451,0401136,5451,1
5452,0401136,5452,1
5453,0401136,5453,1
5454,0401136,5454,1
5455,0401136,5455,1
5456,0401136,5456,1
5457,0401136,5457,1
5458,0401136,5458,1
5459,0401136,5459,1
5460,0401136,5460,1
5461,0401136,5461,1
5462,0401136,5462,1
5463,0401136,5463,1
5464,0401136,5464,1
5465,0401136,5465,1
5466,0401136,5466,1
5467,0401136,5467,1
5468,0401136,5468,1
5469,0401136,5469,1
5470,0401136,5470,1
5471,0401136,5471,1
5472,0401136,5472,1
5473,0401136,5473,1
5474,0401136,5474,1
5475,0401136,5475,1
5476,0401136,5476,1
5477,0401136,5477,1
5478,0401136,5478,1
5479,0401136,5479,1
5480,0501137,5480,1
5481,0501137,5481,1
5482,0501137,5482,1
5483,0501137,5483,1
5484,0501137,5484,1
5485,0501137,5485,1
5486,0501137,5486,1
5487,0501137,5487,1
5488,0501137,5488,1
5489,0501137,5489,1
5490,0501137,5490,1
5491,0501137,5491,1
5492,0501137,5492,1
5493,0501137,5493,1
5494,0501137,5494,1
5495,0501137,5495,1
5496,0501137,5496,1
5497,0501137,5497,1
5498,0501137,5498,1
5499,0501137,5499,1
5500,0501137,5500,1
5501,0501137,5501,1
5502,0501137,5502,1
5503,0501137,5503,1
5504,0501137,5504,1
5505,0501137,5505,1
5506,0501137,5506,1
5507,0501137,5507,1
5508,0501137,5508,1
5509,0501137,5509,1
5510,0501137,5510,1
5511,0501137,5511,1
5512,0501137,5512,1
5513,0501137,5513,1
5514,0501137,5514,1
5515,0501137,5515,1
5516,0501137,5516,1
5517,0501137,5517,1
5518,0501137,5518,1
5519,0501137,5519,1
5520,0001138,5520,1
5521,0001138,5521,1
5522,0001138,5522,1
5523,0001138,5523,1
5524,0001138,5524,1
5525,0001138,5525,1
5526,0001138,5526,1
5527,0001138,5527,1
5528,0001138,5528,1
5529,0001138,5529,1
5530,0001138,5530,1
5531,0001138,5531,1
5532,0001138,5532,1
5533,0001138,5533,1
5534,0001138,5534,1
5535,0001138,5535,1
5536,0001138,5536,1
5537,0001138,5537,1
5538,0001138,5538,1
5539,0001138,5539,1
5540,0001138,5540,1
5541,0001138,5541,1
