id,applicant,patent_num,status
1863,0301093,0542319237109,1
1864,0301093,7823534436220,1
1865,0301093,8258459590636,1
1866,0301093,0536907407747,1
1867,0301093,1125841630714,1
1868,0301093,4512824503992,1
1869,0301093,0272575041615,1
1870,0301093,2385134724364,1
1871,0301093,4042617596319,1
1872,0301093,9137097558859,1
1873,0301093,5781928620119,1
1874,0301093,9573078368443,1
1875,0301093,7973824281427,1
1876,0301093,3491455798557,1
1877,0301093,8874241850044,1
1878,0301093,0906306980869,1
1879,0301093,9139833812134,1
1880,0401094,6301322402510,1
1881,0401094,5738545076214,1
1882,0401094,3009124860030,1
1883,0401094,3704423411894,1
1884,0401094,9209989838232,1
1885,0401094,8496188416270,1
1886,0401094,4701736740949,1
1887,0401094,5296624140650,1
1888,0401094,6302933148224,1
1889,0401094,9062726884634,1
1890,0401094,7114464306750,1
1891,0401094,0734534146039,1
1892,0401094,5479500086500,1
1893,0401094,0871299180464,1
1894,0401094,2514960144755,1
1895,0401094,9501545211501,1
1896,0401094,5855728872021,1
1897,0401094,6512981488448,1
1898,0401094,8253620489385,1
1899,0401094,9230059787841,1
1900,0501095,1052509283786,1
1901,0501095,9735845962179,1
1902,0501095,4264487141408,1
1903,0501095,7682686492923,1
1904,0501095,6892166558495,1
1905,0501095,6563227757661,1
1906,0501095,5742068190926,1
1907,0501095,8360975081605,1
1908,0501095,5522113773194,1
1909,0501095,3594164792025,1
1910,0501095,0873307790961,1
1911,0501095,8302325540499,1
1912,0501095,1690891388109,1
1913,0501095,3313820562049,1
1914,0501095,9083742920256,1
1915,0501095,4123176749993,1
1916,0501095,5867965482954,1
1917,0501095,0356381280607,1
1918,0501095,5585136018946,1
1919,0501095,1526324195311,1
1920,0001096,3587834843033,1
1921,0001096,4843489305171,1
1922,0001096,1878559416249,1
1923,0001096,1775251051785,1
1924,0001096,9825398794506,1
1925,0001096,5276079470735,1
1926,0001096,6306531095098,1
1927,0001096,3086194755307,1
1928,0001096,3159735614468,1
1929,0001096,2593821525205,1
1930,0001096,0546785367642,1
1931,0001096,0487953723380,1
1932,0001096,8147202169801,1
1933,0001096,1353456212598,1
1934,0001096,2112921466179,1
1935,0001096,0006110700372,1
1936,0001096,1727066126554,1
1937,0001096,3498814728023,1
1938,0001096,4302754221609,1
1939,0001096,1512020539635,1
1940,0101097,3900318434005,1
1941,0101097,0685014049647,1
1942,0101097,7593240034425,1
1943,0101097,8644451809781,1
1944,0101097,3582837947095,1
1945,0101097,2790530570440,1
1946,0101097,1593891210464,1
1947,0101097,9666823808508,1
1948,0101097,3903234439428,1
1949,0101097,9803624121837,1
1950,0101097,1464640421280,1
1951,0101097,1603669163043,1
1952,0101097,6273191129897,1
1953,0101097,5696797039220,1
1954,0101097,2111797125063,1
1955,0101097,4590105622592,1
1956,0101097,0803991766408,1
1957,0101097,5496745168724,1
1958,0101097,4312155999006,1
1959,0101097,3754764568058,1
1960,0201098,9123935936420,1
1961,0201098,6317187985015,1
1962,0201098,6800782878315,1
1963,0201098,8294698553405,1
1964,0201098,8664048725601,1
1965,0201098,1649120626104,1
1966,0201098,7939128007950,1
1967,0201098,9842761277725,1
1968,0201098,2157753823030,1
1969,0201098,8716272096916,1
1970,0201098,3722061199987,1
1971,0201098,6122498698226,1
1972,0201098,5683685625215,1
1973,0201098,3628994927674,1
1974,0201098,7689254407268,1
1975,0201098,3578955600241,1
1976,0201098,3138076901923,1
1977,0201098,1271178473290,1
1978,0201098,6642987983442,1
1979,0201098,9242800563642,1
1980,0301099,4685643413836,1
1981,0301099,3842649742823,1
1982,0301099,4039860135516,1
1983,0301099,3496392716068,1
1984,0301099,8297257353866,1
1985,0301099,6637613638822,1
1986,0301099,6928096670064,1
1987,0301099,4358797507224,1
1988,0301099,6692348265826,1
1989,0301099,7145288703784,1
1990,0301099,0797675664202,1
1991,0301099,9226641929189,1
1992,0301099,8642732967524,1
1993,0301099,4479601501735,1
1994,0301099,3600531719079,1
1995,0301099,7188193810304,1
1996,0301099,7734580739164,1
1997,0301099,1748051581585,1
1998,0301099,6618483051662,1
1999,0301099,7932895635615,1
2000,0401100,4033064699069,1
2001,0401100,0850810918335,1
2002,0401100,9997085253997,1
2003,0401100,6048763975055,1
2004,0401100,0770101069440,1
2005,0401100,0561083667441,1
2006,0401100,5704376993641,1
2007,0401100,9046904888734,1
2008,0401100,2037457221457,1
2009,0401100,2041747461279,1
2010,0401100,4089371991301,1
2011,0401100,1198376683138,1
2012,0401100,7637799697798,1
2013,0401100,6512104637403,1
2014,0401100,0841378484560,1
2015,0401100,5163070803080,1
2016,0401100,8299881281067,1
2017,0401100,8641406650987,1
2018,0401100,9829934298739,1
2019,0401100,4737443737056,1
2020,0501101,5261251383331,1
2021,0501101,0901049384007,1
2022,0501101,9981328607531,1
2023,0501101,3460859555146,1
2024,0501101,6048426270378,1
2025,0501101,2629080547473,1
2026,0501101,0676319263952,1
2027,0501101,0282989078435,1
2028,0501101,9324681479198,1
2029,0501101,0064545923289,1
2030,0501101,0340604486451,1
2031,0501101,9741448761971,1
2032,0501101,9348297043071,1
2033,0501101,5796611607154,1
2034,0501101,0382311333428,1
2035,0501101,7180034918315,1
2036,0501101,3757555354120,1
2037,0501101,3481011988886,1
2038,0501101,5083769897508,1
2039,0501101,4350690959468,1
2040,0001102,4560073176682,1
2041,0001102,4416694596032,1
2042,0001102,6065740694991,1
2043,0001102,5683526270195,1
2044,0001102,3532044386918,1
2045,0001102,0181827570129,1
2046,0001102,1862972555799,1
2047,0001102,1406777397752,1
2048,0001102,3152374616899,1
2049,0001102,9755446602446,1
2050,0001102,9318617663793,1
2051,0001102,7291851429421,1
2052,0001102,7018429927136,1
2053,0001102,9844455030004,1
2054,0001102,1960545566302,1
2055,0001102,8655297670132,1
2056,0001102,4113593557561,1
2057,0001102,2492637097019,1
2058,0001102,8249803737374,1
2059,0001102,5767207016655,1
2060,0101103,7122463547337,1
2061,0101103,1083390794821,1
2062,0101103,2847306468864,1
2063,0101103,8070183217888,1
2064,0101103,6756692610108,1
2065,0101103,5251742102760,1
2066,0101103,8313624301367,1
2067,0101103,3585534096568,1
2068,0101103,2920086445061,1
2069,0101103,5636450581311,1
2070,0101103,3564953921867,1
2071,0101103,1425788016706,1
2072,0101103,0599450323423,1
2073,0101103,3395704215754,1
2074,0101103,7202002190377,1
2075,0101103,7713307598727,1
2076,0101103,3973076810588,1
2077,0101103,6921700594430,1
2078,0101103,0743505034600,1
2079,0101103,4876088560085,1
2080,0201104,5397485987931,1
2081,0201104,6898844446964,1
2082,0201104,2190416660327,1
2083,0201104,7814014221334,1
2084,0201104,7957894558532,1
2085,0201104,4922568492197,1
2086,0201104,8299522305182,1
2087,0201104,0506741714450,1
2088,0201104,1465017140885,1
2089,0201104,4857654955375,1
2090,0201104,2070060068137,1
2091,0201104,1847305993583,1
2092,0201104,4954800981710,1
2093,0201104,5650528310349,1
2094,0201104,0759951830555,1
2095,0201104,8797032209428,1
2096,0201104,8200727914640,1
2097,0201104,6442062545860,1
2098,0201104,5456363973784,1
2099,0201104,3228737417092,1
2100,0301105,3746567165802,1
2101,0301105,3760432848406,1
2102,0301105,2504864934984,1
2103,0301105,8606361761444,1
2104,0301105,3278417680449,1
2105,0301105,6129759268648,1
2106,0301105,8813078509775,1
2107,0301105,6022118031509,1
2108,0301105,4892318739695,1
2109,0301105,7316972734508,1
2110,0301105,4675019788933,1
2111,0301105,9716871912697,1
2112,0301105,8343345695276,1
2113,0301105,8200427315613,1
2114,0301105,4287821195508,1
2115,0301105,8358012023089,1
2116,0301105,3593684753915,1
2117,0301105,0090637550437,1
2118,0301105,3119158417095,1
2119,0301105,2672640790299,1
2120,0401106,3308313282856,1
2121,0401106,9637859664402,1
2122,0401106,2856271066280,1
2123,0401106,6102470358510,1
2124,0401106,0415226753159,1
2125,0401106,0598983332274,1
2126,0401106,8909935578810,1
2127,0401106,0987138441498,1
2128,0401106,4379926203706,1
2129,0401106,6365604217884,1
2130,0401106,1814825021931,1
2131,0401106,9009669272606,1
2132,0401106,4299688830370,1
2133,0401106,8446459138218,1
2134,0401106,0490572985067,1
2135,0401106,2532222472665,1
2136,0401106,5245801548360,1
2137,0401106,1493614203709,1
2138,0401106,0600019900516,1
2139,0401106,6545895345613,1
2140,0501107,0922953013732,1
2141,0501107,0071430009300,1
2142,0501107,8932232540939,1
2143,0501107,2988818542908,1
2144,0501107,2027012495777,1
2145,0501107,6326966391230,1
2146,0501107,3322794184008,1
2147,0501107,9564798259523,1
2148,0501107,3694968362783,1
2149,0501107,4239920792067,1
2150,0501107,0714838007254,1
2151,0501107,9185410511197,1
2152,0501107,8460246631788,1
2153,0501107,6040654011144,1
2154,0501107,8046634206690,1
2155,0501107,7279788090625,1
2156,0501107,7487617779671,1
2157,0501107,2565182013575,1
2158,0501107,1139287310610,1
2159,0501107,0458954680503,1
2160,0001108,4807632901251,1
2161,0001108,8285246429460,1
2162,0001108,9885214536034,1
2163,0001108,2203010245611,1
2164,0001108,4665736583002,1
2165,0001108,1292114318445,1
2166,0001108,0727158662136,1
2167,0001108,9309388075642,1
2168,0001108,5994526515090,1
2169,0001108,8738932938591,1
2170,0001108,7882768159266,1
2171,0001108,6205528513993,1
2172,0001108,7757701869441,1
2173,0001108,6689270054150,1
2174,0001108,7255854639467,1
2175,0001108,9880925144859,1
2176,0001108,8895780716495,1
2177,0001108,6412270651540,1
2178,0001108,7716838932530,1
2179,0001108,1831812327623,1
2180,0101109,6907845779487,1
2181,0101109,3341867369158,1
2182,0101109,7811584129025,1
2183,0101109,4965212386686,1
2184,0101109,6601996522628,1
2185,0101109,9358270921388,1
2186,0101109,2950094770507,1
2187,0101109,9717911078753,1
2188,0101109,1678529398253,1
2189,0101109,7677928596854,1
2190,0101109,7994839290267,1
2191,0101109,4328692367939,1
2192,0101109,0558801624788,1
2193,0101109,8645119709140,1
2194,0101109,4907881347219,1
2195,0101109,4780357745025,1
2196,0101109,9657954940576,1
2197,0101109,6046116996318,1
2198,0101109,7906284939784,1
2199,0101109,2068228713198,1
2200,0201110,0339709452638,1
2201,0201110,7029161271790,1
2202,0201110,3841407158596,1
2203,0201110,4433848543754,1
2204,0201110,6997821574036,1
2205,0201110,8268921201007,1
2206,0201110,8388017721072,1
2207,0201110,5654430950360,1
2208,0201110,8615964316752,1
2209,0201110,2493154928865,1
2210,0201110,4427677262584,1
2211,0201110,4165269372958,1
2212,0201110,6589177519053,1
2213,0201110,0199263430901,1
2214,0201110,4101722973048,1
2215,0201110,0119062504137,1
2216,0201110,2135391814866,1
2217,0201110,5650659309962,1
2218,0201110,0000900807451,1
2219,0201110,3478581906040,1
2220,0301111,8051762536086,1
2221,0301111,4839136741911,1
2222,0301111,9169202953148,1
2223,0301111,0206428265323,1
2224,0301111,8877942522067,1
2225,0301111,8802682643328,1
2226,0301111,0781438293134,1
2227,0301111,1862008892702,1
2228,0301111,0956229379237,1
2229,0301111,8332470833383,1
2230,0301111,8807481255702,1
2231,0301111,5684146968280,1
2232,0301111,1096642247371,1
2233,0301111,1415907116409,1
2234,0301111,0407116996842,1
2235,0301111,0925972077960,1
2236,0301111,0934285299588,1
2237,0301111,5960790136964,1
2238,0301111,7177098155432,1
2239,0301111,3353266514589,1
2240,0401112,5249219445755,1
2241,0401112,2443523975369,1
2242,0401112,1107219232025,1
2243,0401112,5479806147799,1
2244,0401112,9834978172851,1
2245,0401112,9549060738460,1
2246,0401112,8753817491991,1
2247,0401112,9052823903444,1
2248,0401112,0212145042328,1
2249,0401112,0975857444905,1
2250,0401112,2344351895777,1
2251,0401112,2716159127304,1
2252,0401112,6944661245092,1
2253,0401112,4892999435405,1
2254,0401112,8039102038931,1
2255,0401112,5739721605505,1
2256,0401112,3316010277356,1
2257,0401112,0329576275777,1
2258,0401112,9439727117643,1
2259,0401112,1291217043417,1
2260,0501113,4585963497122,1
2261,0501113,7662125927007,1
2262,0501113,6386985979063,1
2263,0501113,1735086239605,1
2264,0501113,8005037863992,1
2265,0501113,8549534232913,1
2266,0501113,8756366438786,1
2267,0501113,7647258545389,1
2268,0501113,3276098433621,1
2269,0501113,1541449608436,1
2270,0501113,6687689798412,1
2271,0501113,2292771755809,1
2272,0501113,6360385449311,1
2273,0501113,4106257191127,1
2274,0501113,1261768887694,1
2275,0501113,0628854487192,1
2276,0501113,6853278933147,1
2277,0501113,6183135792988,1
2278,0501113,5504334558994,1
2279,0501113,1473282006608,1
2280,0001114,1217919460965,1
2281,0001114,0003536354652,1
2282,0001114,6445272019021,1
2283,0001114,6575099259630,1
2284,0001114,7296323789483,1
2285,0001114,5668937714797,1
2286,0001114,7576370397948,1
2287,0001114,4469315841657,1
2288,0001114,6877027554319,1
2289,0001114,0385943497058,1
2290,0001114,4579499219044,1
2291,0001114,2172203677669,1
2292,0001114,3227681175212,1
2293,0001114,2186489427103,1
2294,0001114,3450434526040,1
2295,0001114,6785832953803,1
2296,0001114,4485700369960,1
2297,0001114,4670422491835,1
2298,0001114,5990247624646,1
2299,0001114,2396905866801,1
2300,0101115,5013196464723,1
2301,0101115,2059238468658,1
2302,0101115,8378187540437,1
2303,0101115,2668596549491,1
2304,0101115,9513777575760,1
2305,0101115,3774967722952,1
2306,0101115,0629688309303,1
2307,0101115,8789269988711,1
2308,0101115,2192221092232,1
2309,0101115,3119458622010,1
2310,0101115,3086886320350,1
2311,0101115,2340297471183,1
2312,0101115,4435008576165,1
2313,0101115,1978429997936,1
2314,0101115,2599599769004,1
2315,0101115,1164047193955,1
2316,0101115,0891761256456,1
2317,0101115,2643283940665,1
2318,0101115,7916012257885,1
2319,0101115,9030921121611,1
2320,0201116,0991859500667,1
2321,0201116,7302304103606,1
2322,0201116,7141493157237,1
2323,0201116,3392097703033,1
2324,0201116,6044465479556,1
2325,0201116,7918250833818,1
2326,0201116,6385972794372,1
2327,0201116,2293913043172,1
2328,0201116,4183243104752,1
2329,0201116,7630496316768,1
2330,0201116,5692067425281,1
2331,0201116,0817709177967,1
2332,0201116,3842793029886,1
2333,0201116,3926250115901,1
2334,0201116,9063817344430,1
2335,0201116,0393867632524,1
2336,0201116,9144455846506,1
2337,0201116,0179167993415,1
2338,0201116,2915667840559,1
2339,0201116,0229864626510,1
2340,0301117,5857205424793,1
2341,0301117,1308547641374,1
2342,0301117,8865613373385,1
2343,0301117,3567155259416,1
2344,0301117,5714541453353,1
2345,0301117,3240713901718,1
2346,0301117,1364068827124,1
2347,0301117,7626963520546,1
2348,0301117,8136276010127,1
2349,0301117,2028655938979,1
2350,0301117,7772472188931,1
2351,0301117,8578714063755,1
2352,0301117,4722912835635,1
2353,0301117,1120713730485,1
2354,0301117,4155681645223,1
2355,0301117,6353462488740,1
2356,0301117,8016360617497,1
2357,0301117,0328375315351,1
2358,0301117,2815832654689,1
2359,0301117,4158170567629,1
2360,0401118,9831051262487,1
2361,0401118,8839921991289,1
2362,0401118,8565607441799,1
2363,0401118,0307396555718,1
2364,0401118,3854893552926,1
2365,0401118,2406429901595,1
2366,0401118,6413030853287,1
2367,0401118,8203036285109,1
2368,0401118,8597779053336,1
2369,0401118,0872492056393,1
2370,0401118,8033172054079,1
2371,0401118,9013874578989,1
2372,0401118,9001602943846,1
2373,0401118,0569505421248,1
2374,0401118,2061828682924,1
2375,0401118,5453070281014,1
2376,0401118,4542514837857,1
2377,0401118,5177120382704,1
2378,0401118,9166107168131,1
2379,0401118,0120367501384,1
2380,0501119,2364522311534,1
2381,0501119,2528011702570,1
2382,0501119,7617345951300,1
2383,0501119,1230846984735,1
2384,0501119,4621184450616,1
2385,0501119,3343989039187,1
2386,0501119,1005366148679,1
2387,0501119,1081142088944,1
2388,0501119,3282545199679,1
2389,0501119,5761248096055,1
2390,0501119,5169141029826,1
2391,0501119,7482214645771,1
2392,0501119,6337020161434,1
2393,0501119,9410128538442,1
2394,0501119,9701355154582,1
2395,0501119,1073389630412,1
2396,0501119,2672494646847,1
2397,0501119,4958176464236,1
2398,0501119,8253053532076,1
2399,0501119,0892684812587,1
2400,0001120,3902685348599,1
2401,0001120,5651408224974,1
2402,0001120,9047650494146,1
2403,0001120,0736444975217,1
2404,0001120,6962479374062,1
2405,0001120,2313903417687,1
2406,0001120,8729927905831,1
2407,0001120,3602894974266,1
2408,0001120,6465068755770,1
2409,0001120,6553763354622,1
2410,0001120,4854938795678,1
2411,0001120,2928353406558,1
2412,0001120,2568434986315,1
2413,0001120,5292995507749,1
2414,0001120,4168350239022,1
2415,0001120,9425530969077,1
2416,0001120,5147939340105,1
2417,0001120,6543997783749,1
2418,0001120,2603126246827,1
2419,0001120,8635511658629,1
2420,0101121,1054153731916,1
2421,0101121,0985508425047,1
2422,0101121,9519350222224,1
2423,0101121,5257903423535,1
2424,0101121,9612839553629,1
2425,0101121,8989457365399,1
2426,0101121,7440982649342,1
2427,0101121,4388822003565,1
2428,0101121,0078014961506,1
2429,0101121,3213381102962,1
2430,0101121,2043884105542,1
2431,0101121,9848514330253,1
2432,0101121,0193802028465,1
2433,0101121,3820333896787,1
2434,0101121,5189202001712,1
2435,0101121,6322547244600,1
2436,0101121,7165580405104,1
2437,0101121,0034790148532,1
2438,0101121,7713471501783,1
2439,0101121,2207025718525,1
2440,0201122,5961965595768,1
2441,0201122,2375123352339,1
2442,0201122,9317571745242,1
2443,0201122,1510609401146,1
2444,0201122,9080271566811,1
2445,0201122,9642073848995,1
2446,0201122,7464885519762,1
2447,0201122,4183887957972,1
2448,0201122,7719248384215,1
2449,0201122,2071531386118,1
2450,0201122,6745498287425,1
2451,0201122,3345593898077,1
2452,0201122,0468144092248,1
2453,0201122,8069344288830,1
2454,0201122,1450900553337,1
2455,0201122,8249969451640,1
2456,0201122,7341152514855,1
2457,0201122,3252426337108,1
2458,0201122,7019703993365,1
2459,0201122,9989910280742,1
2460,0301123,8929553829847,1
2461,0301123,6937993396926,1
2462,0301123,5083543800008,1
2463,0301123,4623687772882,1
2464,0301123,0925432981155,1
2465,0301123,5536410870514,1
2466,0301123,4838933068504,1
2467,0301123,1346120158685,1
2468,0301123,7944888618035,1
2469,0301123,5636404996703,1
2470,0301123,3657530224240,1
2471,0301123,1405885329353,1
2472,0301123,7867213875919,1
2473,0301123,2699576001458,1
2474,0301123,9431261644831,1
2475,0301123,0023451563849,1
2476,0301123,6203925152826,1
2477,0301123,8662056903803,1
2478,0301123,0369053338010,1
2479,0301123,5981564949783,1
2480,0401124,9899633593664,1
2481,0401124,2151897990517,1
2482,0401124,5366752056995,1
2483,0401124,8958303243602,1
2484,0401124,5055410065907,1
2485,0401124,0603083783818,1
2486,0401124,6826769522959,1
2487,0401124,3639861257265,1
2488,0401124,7406850843382,1
2489,0401124,2163099409330,1
2490,0401124,5828057708422,1
2491,0401124,8663039705796,1
2492,0401124,6020722377675,1
2493,0401124,8080176655559,1
2494,0401124,8897504576042,1
2495,0401124,2866829403830,1
2496,0401124,1742960525619,1
2497,0401124,2397013234568,1
2498,0401124,1930895939527,1
2499,0401124,2959790991500,1
2500,0501125,1637926075274,1
2501,0501125,8509165725195,1
2502,0501125,9024250063182,1
2503,0501125,5220760484105,1
2504,0501125,3326730844385,1
2505,0501125,7559255766302,1
2506,0501125,8308936167451,1
2507,0501125,5573785492414,1
2508,0501125,8003571550213,1
2509,0501125,9401068581265,1
2510,0501125,3243812020154,1
2511,0501125,8202200900662,1
2512,0501125,2594339690687,1
2513,0501125,4655645198003,1
2514,0501125,4540075940075,1
2515,0501125,2941401591440,1
2516,0501125,6188367073341,1
2517,0501125,2809306539475,1
2518,0501125,2940314137214,1
2519,0501125,2476427867997,1
2520,0001126,9500008419872,1
2521,0001126,2948416403549,1
2522,0001126,3560423504785,1
2523,0001126,3362328583035,1
2524,0001126,8161806041099,1
2525,0001126,0078967779755,1
2526,0001126,9775746055307,1
2527,0001126,6207783366123,1
2528,0001126,3426502845143,1
2529,0001126,3273017373070,1
2530,0001126,7916344309785,1
2531,0001126,8690497486417,1
2532,0001126,5955410043901,1
2533,0001126,3163310661886,1
2534,0001126,0250951135096,1
2535,0001126,6140071628651,1
2536,0001126,9478332525175,1
2537,0001126,8919631307737,1
2538,0001126,8114297078967,1
2539,0001126,6644745339875,1
2540,0101127,7395009349097,1
2541,0101127,0226529073273,1
2542,0101127,6337130055431,1
2543,0101127,4809723919949,1
2544,0101127,7637986789067,1
2545,0101127,5064218188614,1
2546,0101127,5058237443379,1
2547,0101127,1059156148580,1
2548,0101127,0210284188867,1
2549,0101127,4758827000602,1
2550,0101127,1197039537226,1
2551,0101127,1716122415120,1
2552,0101127,8961590383633,1
2553,0101127,5225245841890,1
2554,0101127,8897523775797,1
2555,0101127,6618959267627,1
2556,0101127,5611719394219,1
2557,0101127,7791415090293,1
2558,0101127,5578305265716,1
2559,0101127,1048940205700,1
2560,0201128,4842109147438,1
2561,0201128,3141339687583,1
2562,0201128,7899124012012,1
2563,0201128,6853348921448,1
2564,0201128,8970821850713,1
2565,0201128,0758214706232,1
2566,0201128,7987816294638,1
2567,0201128,3703271048018,1
2568,0201128,1098596158680,1
2569,0201128,4579503271036,1
2570,0201128,0066800137763,1
2571,0201128,4529699699786,1
2572,0201128,7362277069316,1
2573,0201128,9562443342799,1
2574,0201128,5692172971236,1
2575,0201128,0074183277547,1
2576,0201128,7000118059301,1
2577,0201128,2661501971150,1
2578,0201128,7732245034585,1
2579,0201128,3329252967749,1
2580,0301129,1595793585180,1
2581,0301129,7153433367424,1
2582,0301129,4825579154982,1
2583,0301129,0914069375859,1
2584,0301129,2588601790730,1
2585,0301129,8692766912080,1
2586,0301129,3953195921221,1
2587,0301129,5941180276539,1
2588,0301129,0021738827346,1
2589,0301129,2859608378588,1
2590,0301129,1631225308433,1
2591,0301129,7387285222505,1
2592,0301129,5949450427763,1
2593,0301129,3696825098462,1
2594,0301129,7369049520295,1
2595,0301129,1724684911392,1
2596,0301129,0592224019705,1
2597,0301129,2989620400319,1
2598,0301129,0849093369177,1
2599,0301129,7136335942855,1
2600,0401130,4917806265624,1
2601,0401130,6381834428861,1
2602,0401130,1914516335178,1
2603,0401130,9156050131231,1
2604,0401130,4918788907194,1
2605,0401130,7805663705060,1
2606,0401130,8127724925105,1
2607,0401130,1814476748145,1
2608,0401130,7046990196853,1
2609,0401130,3158788452304,1
2610,0401130,4146696024932,1
2611,0401130,5251095982988,1
2612,0401130,4255198180359,1
2613,0401130,6242188429209,1
2614,0401130,7047648714882,1
2615,0401130,6132632115045,1
2616,0401130,2376417149033,1
2617,0401130,0317944159452,1
2618,0401130,7244266739990,1
2619,0401130,9440530808149,1
2620,0501131,7798066207894,1
2621,0501131,8609232438068,1
2622,0501131,1327968347209,1
2623,0501131,0655137371686,1
2624,0501131,6025757794108,1
2625,0501131,0367649440532,1
2626,0501131,4919843422892,1
2627,0501131,8082466050747,1
2628,0501131,5063473888490,1
2629,0501131,1421732695495,1
2630,0501131,3921892510278,1
2631,0501131,3300453514977,1
2632,0501131,3712192866116,1
2633,0501131,9671369075239,1
2634,0501131,0530180152538,1
2635,0501131,4573059736114,1
2636,0501131,6771824293402,1
2637,0501131,0799888810563,1
2638,0501131,5495068347440,1
2639,0501131,0868938082342,1
2640,0001132,4609202656974,1
2641,0001132,1699309542920,1
2642,0001132,0951352301387,1
2643,0001132,2423214059834,1
2644,0001132,4289576091248,1
2645,0001132,9107629418439,1
2646,0001132,9719532651930,1
2647,0001132,9583613269353,1
2648,0001132,8776728999464,1
2649,0001132,2140977042402,1
2650,0001132,1222270637641,1
2651,0001132,6496779760520,1
2652,0001132,5817415591483,1
2653,0001132,6441481209550,1
2654,0001132,0134136617309,1
2655,0001132,7249937871572,1
2656,0001132,9940248413445,1
2657,0001132,4527787824915,1
2658,0001132,6356121204767,1
2659,0001132,2261274690853,1
2660,0101133,1939602662870,1
2661,0101133,3526691931774,1
2662,0101133,7478260686228,1
2663,0101133,9379113918554,1
2664,0101133,4031829981597,1
2665,0101133,8132418956098,1
2666,0101133,4175652358389,1
2667,0101133,6296158357207,1
2668,0101133,3837937585756,1
2669,0101133,2500351362703,1
2670,0101133,6910783458075,1
2671,0101133,4275815109393,1
2672,0101133,8496984243914,1
2673,0101133,9077882277580,1
2674,0101133,3410433713719,1
2675,0101133,4274317877585,1
2676,0101133,4972568220787,1
2677,0101133,8434270856866,1
2678,0101133,2385437968645,1
2679,0101133,5547725529672,1
2680,0201134,8524807862330,1
2681,0201134,2645564901268,1
2682,0201134,6242577040062,1
2683,0201134,8967613396673,1
2684,0201134,9846987340653,1
2685,0201134,1400494495586,1
2686,0201134,3044157461309,1
2687,0201134,9965557991246,1
2688,0201134,1730907677711,1
2689,0201134,0028929831195,1
2690,0201134,9749736334178,1
2691,0201134,1205273690703,1
2692,0201134,3811255048970,1
2693,0201134,5316049411616,1
2694,0201134,0068965791516,1
2695,0201134,0422676173047,1
2696,0201134,1485827855416,1
2697,0201134,4983057272505,1
2698,0201134,6295397011154,1
2699,0201134,1222988667281,1
2700,0301135,2537818709774,1
2701,0301135,1919700922734,1
2702,0301135,5782519153334,1
2703,0301135,7124250378353,1
2704,0301135,6156984596325,1
2705,0301135,6549488175701,1
2706,0301135,0147528508525,1
2707,0301135,7358420370514,1
2708,0301135,5041941643237,1
2709,0301135,6052187314083,1
2710,0301135,1606470124459,1
2711,0301135,5640168254711,1
2712,0301135,7509573386625,1
2713,0301135,5134397983017,1
2714,0301135,5490727376831,1
2715,0301135,2833257425936,1
2716,0301135,3933773621005,1
2717,0301135,1212778693244,1
2718,0301135,4552154772709,1
2719,0301135,9656053470077,1
2720,0401136,8020494269911,1
2721,0401136,3822020901748,1
2722,0401136,6838823840832,1
2723,0401136,7760685335819,1
2724,0401136,5368264785860,1
2725,0401136,2314997938712,1
2726,0401136,8003316325376,1
2727,0401136,0849055317041,1
2728,0401136,4311541611298,1
2729,0401136,9652193915239,1
2730,0401136,7885084181204,1
2731,0401136,6080271707025,1
2732,0401136,3557285335324,1
2733,0401136,7537339483574,1
2734,0401136,9895704802370,1
2735,0401136,9091272993668,1
2736,0401136,7815913040905,1
2737,0401136,1476022236001,1
2738,0401136,9140363438654,1
2739,0401136,7339559764611,1
2740,0501137,3570636458627,1
2741,0501137,8782271845830,1
2742,0501137,4647522947840,1
2743,0501137,4622511711389,1
2744,0501137,0986214176367,1
2745,0501137,4724811968959,1
2746,0501137,7052115072378,1
2747,0501137,1345219547411,1
2748,0501137,3104645270436,1
2749,0501137,6642345290066,1
2750,0501137,6175461764488,1
2751,0501137,7135475875643,1
2752,0501137,9117897772996,1
2753,0501137,0325264180362,1
2754,0501137,6933255672540,1
2755,0501137,6734565107397,1
2756,0501137,6725049100012,1
2757,0501137,1487395513221,1
2758,0501137,9687441416647,1
2759,0501137,0674614157017,1
2760,0001138,5100680637662,1
2761,0001138,0721227480938,1
2762,0001138,6128846321916,1
2763,0001138,3382403549213,1
2764,0001138,7454664221139,1
2765,0001138,9533991142632,1
2766,0001138,9276282825499,1
2767,0001138,1128891475900,1
2768,0001138,4520465148606,1
2769,0001138,1881645500768,1
2770,0001138,1837959868035,1
2771,0001138,3351940102349,1
2772,0001138,1877785618478,1
2773,0001138,6990999184210,1
2774,0001138,0875213798914,1
2775,0001138,0402299284859,1
2776,0001138,0605468138695,1
2777,0001138,0699532398597,1
2778,0001138,8515508568618,1
2779,0001138,9558508715263,1
2780,0101139,4815052130491,1
2781,0101139,1495558925967,1
2782,0101139,3594447390086,1
2783,0101139,3745335030904,1
2784,0101139,6587667175664,1
2785,0101139,0314486207926,1
2786,0101139,1701864279295,1
2787,0101139,6097000736244,1
2788,0101139,9583659576556,1
2789,0101139,9424653389980,1
2790,0101139,0823199563600,1
2791,0101139,0936302002003,1
2792,0101139,1382478149147,1
2793,0101139,4906698785582,1
2794,0101139,6338383955225,1
